price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
7490000,"Mira Road, Mumbai, Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1070,2,2,4,1,2,7000
17600000,"903., Andheri West, Mumbai - Western Suburbs, Maharashtra",750,2,2,1,1,1,23466.66667
79000000,"Prabhadevi, Prabhadevi, Mumbai - South Mumbai, Maharashtra",2888,3,4,1,1,1,27354.57064
16500000,"Goregaon Mulund Link Road, B 129 Laxmi Heights, Near Fortis Hospital Opp Registration Office, Mulund West, Mumbai, Maharashtra 400080, Mulund West, Mumbai - Central Line, Maharashtra",753,3,2,1,1,7,21912.3506
58300000,"Wadala, Mumbai, Wadala, Mumbai - Harbour Line, Maharashtra",2850,4,5,1,1,1,20456.14035
4770000,"Virar West, Mumbai, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",746,2,2,1,1,2,6394.101877
6130000,"Mira Road, Mumbai, Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",875,2,2,5,1,3,7005.714286
32000000,"Lodha New Cuffe Parade Altia SewriChembur Road Eastern Fwy opp. Imax Dome Wadala Mumbai Maharashtra 400037 India, Wadala, Mumbai - Harbour Line, Maharashtra",955,2,2,3,1,1,33507.8534
28000000,"Lower Parel, Mumbai, Lower Parel, Mumbai - South Mumbai, Maharashtra",672,2,2,1,1,4,41666.66667
22500000,"chembur east, Chembur, Mumbai - Harbour Line, Maharashtra",761,2,2,1,1,2,29566.36005
33000000,"Borivali East, Mumbai, Magathane, Mumbai - North Mumbai, Maharashtra",1200,3,3,1,2,5,27500
35000000,"Bandra East, Mumbai, Sion East, Mumbai - Central Mumbai, Maharashtra",1520,2,2,1,1,1,23026.31579
20000000,"401., Wadala West, Mumbai - Harbour Line, Maharashtra",700,2,2,1,1,2,28571.42857
23400000,"Wadala East, Mumbai - Harbour Line, Maharashtra",850,3,3,1,1,1,27529.41176
14000000,"6, Dattani Park Rd, Kandivali, Dattani Park, Thakur Village, Kandivali East, Mumbai, Maharashtra, Thakur Village, Mumbai - North Mumbai, Maharashtra",1090,2,2,1,1,3,12844.0367
45000000,"3001., Gokuldham, Mumbai - North Mumbai, Maharashtra",1820,3,3,2,2,5,24725.27473
13800000,"Crompton Greaves Compound, Maharashtra, Kanjurmarg East, Mumbai, Maharashtra, Kanjurmarg East, Mumbai - Central Line, Maharashtra",645,2,2,1,1,2,21395.34884
11600000,"Bhayandar East, Mumbai, Navghar Naka, Mumbai - North Mumbai, Maharashtra",1341,3,3,5,1,2,8650.260999
155000000,"Lower Parel, Mumbai, Lower Parel East, Mumbai - South Mumbai, Maharashtra",3822,3,3,3,3,3,40554.68341
15300000,"Kurla East, Mumbai, Kurla East, Mumbai - Central Line, Maharashtra",1159,2,2,2,1,3,13201.03538
18600000,"Rajender nagar borivali east., Datta Pada, Mumbai - North Mumbai, Maharashtra",1250,2,2,1,1,5,14880
31200000,"Malad West, Mumbai., Malad West, Mumbai - Western Suburbs, Maharashtra",1782,3,3,1,3,4,17508.41751
9340000,"Mumbai, Vikhroli East, Mumbai - Central Line, Maharashtra",682,2,2,1,1,3,13695.01466
23700000,"Kanjurmarg West, Mumbai, Kanjurmarg West, Mumbai - Central Line, Maharashtra",1500,3,3,1,1,2,15800
13200000,"Charkop, kandivali west Mumbai, Charkop, Mumbai - North Mumbai, Maharashtra",1200,2,2,1,1,2,11000
19500000,"Northern Hills, off Sv RD, opp samelan hotel Dahisar East, Dahisar East, Mumbai - North Mumbai, Maharashtra",1700,3,3,2,1,1,11470.58824
19900000,"2501., Charkop, Mumbai - North Mumbai, Maharashtra",1002,3,3,1,1,3,19860.27944
26000000,"Matunga West, Mumbai., Shivaji Park, Mumbai - Central Mumbai, Maharashtra",660,2,2,1,1,2,39393.93939
31700000,"PVR Beaumonte, Sion, Mumbai - Central Mumbai, Maharashtra",1295,2,3,2,2,7,24478.76448
45500000,"125, Rd Number 27, Air Force Quarters, Sion East, Sion, Mumbai, Maharashtra, Sion East, Mumbai - Central Mumbai, Maharashtra",1705,3,4,1,1,2,26686.21701
18500000,"Kandivali West, Mumbai, Charkop, Mumbai - North Mumbai, Maharashtra",1230,2,2,4,1,4,15040.65041
18500000,"Kandivali East, Mumbai, Samata Nagar - Thakur Village, Mumbai - North Mumbai, Maharashtra",1330,2,2,1,1,6,13909.77444
37000000,"Near ITC hotel, Lal Baug, Mumbai - South Mumbai, Maharashtra",1650,3,3,1,2,3,22424.24242
75000000,"Near jain temple., Vile Parle West, Mumbai - Western Suburbs, Maharashtra",2500,4,4,1,2,2,30000
90000000,"Mahalakshmi, Mumbai, Mahalakshmi, Mumbai - South Mumbai, Maharashtra",3250,3,4,2,1,1,27692.30769
17000000,"Kandivali west, Kandivali West, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,1,20000
14200000,"Charkop, Mumbai, Charkop, Mumbai - North Mumbai, Maharashtra",1250,2,2,1,1,3,11360
24000000,"Goregaon West, Mumbai, Goregaon West, Mumbai - North Mumbai, Maharashtra",1150,2,2,1,1,2,20869.56522
85000000,"Lower Parel, Mumbai, Lower Parel, Mumbai - South Mumbai, Maharashtra",1728,4,5,1,3,4,49189.81481
14500000,"mulund, Mulund Colony - Mulund West, Mumbai - Central Line, Maharashtra",645,2,2,2,1,6,22480.62016
14500000,"Mumbai, Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",721,2,2,1,1,1,20110.957
17400000,"6, Dattani Park Rd, Kandivali, Dattani Park, Thakur Village, Kandivali East, Mumbai, Maharashtra, Kandivali East, Mumbai - North Mumbai, Maharashtra",1100,2,2,1,1,4,15818.18182
300000000,"Plot No. 178 Walkeshwar Road, Next to Dena Bank, Teen Batti, Walkeshwar, Mumbai, Walkeshwar, Mumbai - South Mumbai, Maharashtra",3150,4,5,1,2,2,95238.09524
13500000,"Kanjurmarg, Kanjurmarg East, Mumbai - Central Line, Maharashtra",720,2,2,1,1,2,18750
28800000,"Byculla, Mumbai, Byculla East, Mumbai - South Mumbai, Maharashtra",1247,2,2,1,1,4,23095.42903
18500000,"vazira naka Borivali west Mumbai 92, Vazira Naka, Mumbai - North Mumbai, Maharashtra",1150,2,2,1,1,2,16086.95652
49000000,"Parel, Parel, Mumbai - South Mumbai, Maharashtra",2100,3,3,3,1,1,23333.33333
52500000,"four bunglow, Andheri West, Mumbai - Western Suburbs, Maharashtra",1725,3,3,3,1,1,30434.78261
47500000,"Goregaon East, Mumbai, Aarey Milk Colony, Mumbai - North Mumbai, Maharashtra",1881,3,5,1,3,5,25252.52525
19000000,"Gagan Shopping Arcade Krishna Vatika Marg, Gokuldham Colony, Goregaon East, Mumbai, Maharashtra 4000, Gokuldham, Mumbai - North Mumbai, Maharashtra",1000,2,2,1,1,3,19000
32500000,"Bhoiwada, Parel, Mumbai - South Mumbai, Maharashtra",1115,2,2,1,1,2,29147.98206
69900000,"Andheri West, Mumbai, Lokhandwala Complex, Mumbai - Western Suburbs, Maharashtra",3420,5,5,2,3,4,20438.59649
17100000,"In Runwal Serene 2  bhk for sale, Chembur, Mumbai - Harbour Line, Maharashtra",1050,2,2,1,1,2,16285.71429
24500000,"Blue orbit, opposite inorbit mall, goregaon-mulund link road, malad west- 400064, Malad West, Mumbai - Western Suburbs, Maharashtra",1380,3,3,1,1,2,17753.62319
20000000,"Santacruz West, Mumbai - Western Suburbs, Maharashtra",700,2,2,1,1,1,28571.42857
24000000,"1701., Shimpoli, Mumbai - North Mumbai, Maharashtra",950,3,3,1,1,2,25263.15789
17300000,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",795,2,2,1,1,2,21761.00629
27500000,"goregaon, Unnat Nagar, Mumbai - North Mumbai, Maharashtra",1105,2,2,2,2,2,24886.87783
25000000,"ghatkopar, Ghatkopar West, Mumbai - Central Line, Maharashtra",1490,3,3,1,1,1,16778.52349
14500000,"Sky Villa Tower Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1150,2,2,1,1,1,12608.69565
20000000,"Goregaon East, Mumbai, Film City Road, Mumbai - North Mumbai, Maharashtra",1260,2,2,3,1,4,15873.01587
23000000,"Near Indian Oil Nagar JP Road Andheri West, Andheri West, Mumbai - Western Suburbs, Maharashtra",790,2,2,1,1,2,29113.92405
7100000,"Palms Apartment II Chs, Goregaon East, Mumbai, Aarey Milk Colony, Mumbai - North Mumbai, Maharashtra",764,2,2,1,1,4,9293.193717
30000000,"Wadala, Mumbai, Bhakti Park, Mumbai - Harbour Line, Maharashtra",1290,2,2,1,1,4,23255.81395
13500000,"near model bank ic colony link road borivali west, Borivali West, Mumbai - Western Suburbs, Maharashtra",1100,2,3,1,1,1,12272.72727
50000000,"Borivali East, Mumbai, Magathane, Mumbai - North Mumbai, Maharashtra",2478,4,4,4,2,3,20177.56255
44000000,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1820,3,3,2,1,5,24175.82418
45000000,"JVPD Scheme, Mumbai - Western Suburbs, Maharashtra",1400,3,4,1,1,2,32142.85714
4500000,"Virar West, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,3,1,2,5000
47500000,"andheri west, Andheri West, Mumbai - Western Suburbs, Maharashtra",1580,3,3,1,2,2,30063.29114
24000000,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1404,2,2,2,1,1,17094.01709
14100000,"Runwal Elina, Andheri-Kurla Road, Sakinaka Junction, Andheri East, Mumbai, Sakinaka Junction, Mumbai - Western Suburbs, Maharashtra",1001,2,2,1,1,2,14085.91409
32500000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1650,3,3,1,1,1,19696.9697
21000000,"kandivali west link road, Kandivali West, Mumbai - North Mumbai, Maharashtra",1030,2,2,3,1,1,20388.34951
17500000,"Bhushan Enclave, Vazira, Borivali west, Vazira Naka, Mumbai - North Mumbai, Maharashtra",970,2,2,3,1,1,18041.23711
112500000,"Khar danda road., Khar West, Mumbai - Western Suburbs, Maharashtra",2850,4,6,2,2,4,39473.68421
18000000,"Emerald Isle L & T Powai, Near Powai Lake Mumbai, Central Area, Mumbai - Central Line, Maharashtra",950,2,2,1,2,3,18947.36842
6800000,"Plams 2 Apartment Royal palms Estate Goregaon east, Royal Palms Estate, Mumbai - North Mumbai, Maharashtra",765,2,2,1,1,4,8888.888889
22500000,"off link road, Mindspace, Malad West, Mumbai - Western Suburbs, Maharashtra",1105,2,2,4,1,1,20361.99095
62500000,"Andheri West, Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",1875,3,4,1,1,2,33333.33333
9200000,"Mira Road, Mumbai, Beverly Park, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,4,2,2,9684.210526
29500000,"Savana Viceroy Heights Thakur village Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1800,3,3,1,2,4,16388.88889
27500000,"Borivali West, Mumbai, Shimpoli, Mumbai - North Mumbai, Maharashtra",1000,3,3,1,1,1,27500
36000000,"Ee heights., Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",2250,3,3,1,1,1,16000
15000000,"thakur village Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,2,17647.05882
43000000,"Juhu shantivan apt Juhu Near Ecole Mondiale world school gulmoher cross Rd no 9  Juhu scheme Juhu Mumbai 400049, Juhu, Mumbai - Western Suburbs, Maharashtra",1500,3,3,1,1,1,28666.66667
24900000,"Juhu Versova Link Road Andheri West Mumbai, Juhu Versova Link Road, Mumbai - Western Suburbs, Maharashtra",1100,2,2,1,1,2,22636.36364
15500000,"401., Neelam Nagar, Mumbai - Central Line, Maharashtra",870,2,2,1,1,1,17816.09195
15000000,"Link rd nr shanti asharm single link rd borivali w., Borivali West, Mumbai - Western Suburbs, Maharashtra",1000,3,2,1,1,0,15000
55000000,"Five Gardens, Matunga East, Mumbai - Central Mumbai, Maharashtra",1450,3,3,1,2,2,37931.03448
13000000,"Vikhroli West, Mumbai, Vikhroli West, Mumbai - Central Line, Maharashtra",966,2,2,1,1,4,13457.55694
18000000,"5 Min Marol Metro Stn Near International Airport  makwana Road Andheri Kurla Rd, Andheri East, Marol Maroshi Road, Mumbai - Western Suburbs, Maharashtra",1350,2,2,1,1,3,13333.33333
24000000,"Kanjurmarg East, Mumbai, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1379,3,4,1,1,2,17403.91588
11500000,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",890,2,2,1,1,1,12921.34831
29000000,"phase 2 Thakur village, Kandivali East, Mumbai - North Mumbai, Maharashtra",1350,3,3,2,2,2,21481.48148
23000000,"Andheri West, Mumbai, D.N. Nagar, Mumbai - Western Suburbs, Maharashtra",1000,2,2,3,1,2,23000
17500000,"Gagan Shopping Arcade Krishna Vatika Marg, Gokuldham Colony, Goregaon East, Mumbai, Maharashtra 4000, Gokuldham, Mumbai - North Mumbai, Maharashtra",1000,2,2,1,1,2,17500
22000000,"Nahar Amrit Shakti Chandivali Farm Road Powai Andheri East, Powai, Mumbai - Central Line, Maharashtra",1050,2,2,1,1,3,20952.38095
3950000,"Evershine Avenue, Global city, Virar west, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,1,1,2,4937.5
45500000,"Andheri West, Mumbai, Oshiwara, Mumbai - Western Suburbs, Maharashtra",1550,3,3,1,2,2,29354.83871
49000000,"hill road Bandra West, Bandra West, Mumbai - Western Suburbs, Maharashtra",1350,2,2,1,1,1,36296.2963
55000000,"Andheri West, Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",2000,3,3,3,1,1,27500
14500000,"New Link Road Goregaon West, Mumbai, Maharashtra 400104, Goregaon West, Mumbai - North Mumbai, Maharashtra",925,2,2,1,1,2,15675.67568
21000000,"Borivali East, Mumbai, Rajendra Nagar, Mumbai - North Mumbai, Maharashtra",1200,3,3,1,1,2,17500
14800000,"Ashok Nagar, Kandivali East, Mumbai - North Mumbai, Maharashtra",1110,2,2,1,1,2,13333.33333
30000000,"Goregaon West, Mumbai, Motilal Nagar 1, Mumbai - North Mumbai, Maharashtra",1860,3,3,2,2,3,16129.03226
8500000,"Mira Road, Mumbai, Poonam Gardens, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,3,2,2,8947.368421
24000000,"LBS marg Mulund west, Mulund West, Mumbai - Central Line, Maharashtra",1250,3,2,2,1,1,19200
18500000,"Goregaon Mulund Link Road, B 129 Laxmi Heights, Near Fortis Hospital Opp Registration Office, Mulund West, Mumbai, Maharashtra 400080, Mulund West, Mumbai - Central Line, Maharashtra",763,2,2,1,1,5,24246.39581
42000000,"sahara road, near by highway, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1350,3,3,3,1,1,31111.11111
17000000,"jijamata road pump house Andheri East, Andheri East, Mumbai - Western Suburbs, Maharashtra",1050,2,2,3,1,1,16190.47619
16000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",860,3,2,1,1,2,18604.65116
73000000,"Bandra West, Mumbai - Western Suburbs, Maharashtra",1330,3,3,1,1,1,54887.21805
57500000,"160, Amrtuvel Society, Angrewadi, VP Road, near Sikka Nagar, Mumbai - 400004, Sikka Nagar, Mumbai - South Mumbai, Maharashtra",1180,3,3,1,2,1,48728.81356
65000000,"Versova, Andheri West, Mumbai - Western Suburbs, Maharashtra",1300,3,3,1,2,1,50000
4000000,"Rm 13, Hardev Niwas Society, Near Radhakrishna Temple, Khindipada, Mulund West Mumbai 400082, Khindi Pada, Mumbai - Central Line, Maharashtra",900,2,2,1,1,1,4444.444444
15500000,"Mulund West, Mumbai - Central Line, Maharashtra",967,2,2,1,1,1,16028.95553
9500000,"Om Anand Sangam, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1610,3,2,1,1,1,5900.621118
20500000,"Mumbai-Western Suburbs, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1010,2,2,1,1,1,20297.0297
40000000,"Wadala West, Mumbai - Harbour Line, Maharashtra",1350,3,3,1,2,1,29629.62963
250000000,"299 - a., Central Avenue Road, Mumbai - Harbour Line, Maharashtra",7500,7,8,2,7,1,33333.33333
90000000,"Duplex, Andheri East, Mumbai - Western Suburbs, Maharashtra",3800,5,3,2,1,1,23684.21053
32500000,"2A/19 vivina co.op hsg soc, 11 s v road, Andheri West, Mumbai - Western Suburbs, Maharashtra",1500,3,4,1,1,1,21666.66667
4950000,"Next to Ajanta Paper Mill, Village Vadavli, Kalyan West, Ambivali, Kalyan, Maharashtra 421102, Kalyan, Mumbai - Around Mumbai, Maharashtra",648,2,2,1,1,1,7638.888889
13000000,"Charkop, Mumbai - North Mumbai, Maharashtra",585,2,2,1,1,1,22222.22222
19600000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1290,2,2,1,1,1,15193.79845
120000000,"sarasbaug Next to TISS Opp Deonar Depot, Saras Baug, Mumbai - Harbour Line, Maharashtra",4500,3,2,1,1,1,26666.66667
9500000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",950,2,2,3,1,1,10000
35500000,"Matunga East, Mumbai, Maharashtra, Matunga East, Mumbai - Central Mumbai, Maharashtra",787,2,2,1,1,2,45108.00508
22500000,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1320,3,3,3,1,3,17045.45455
19000000,"Bhandup West, Mumbai - Central Line, Maharashtra",1233,2,2,1,1,1,15409.57015
13000000,"Sabri apartment, Himalaya society, ghatkopar west, Ghatkopar West, Mumbai - Central Line, Maharashtra",765,2,2,1,1,1,16993.46405
17000000,"A-42 Symphony, Chandivali Farm Road, Andheri East, Andheri East, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,1,17000
14500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",545,2,2,1,1,1,26605.50459
28000000,"N P Thakkar Road, Next to Rajpuriya Hall, Vile Parle East, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",800,2,2,3,1,1,35000
8150000,"Ketkipada, Dahisar East, Mumbai - 400068, Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",628,2,2,2,1,1,12977.70701
40000000,"Parel, Mumbai - South Mumbai, Maharashtra",1248,2,2,2,1,1,32051.28205
90000000,"worly, Worli, Mumbai - South Mumbai, Maharashtra",2653,3,3,4,1,1,33923.85978
31000000,"1st cross line Lokhandwala Andheri West opp food in hotel, Andheri West, Mumbai - Western Suburbs, Maharashtra",1350,3,2,5,1,1,22962.96296
17000000,"301., IC Colony, Mumbai - North Mumbai, Maharashtra",1050,2,2,1,1,2,16190.47619
12500000,"Kanakia Road, McDonalds Lane, Near RBK Global School, Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1600,3,3,1,1,1,7812.5
16000000,"Flat Number 708 7th Floor Nirmal Life Style Zircon Building Off LBS Road  Mulund West Mumbai 400080, Nirmal Nagar - Mulund West, Mumbai - Central Line, Maharashtra",1026,2,2,1,1,7,15594.54191
24000000,"4th lane, lokhandwala complex, Andheri west. mumbai 400053, Andheri West, Mumbai - Western Suburbs, Maharashtra",1170,2,2,1,1,1,20512.82051
22500000,"A 903., Kulup Wadi, Mumbai - North Mumbai, Maharashtra",1050,2,2,1,1,1,21428.57143
9100000,"New PMGP Mhada colony Mulund east, MHADA Colony - Chandivali, Mumbai - Western Suburbs, Maharashtra",650,2,2,2,1,1,14000
16000000,"Bhandup West, Mumbai - Central Line, Maharashtra",1500,2,2,1,1,1,10666.66667
10000000,"virenkhatri63@gmail.com, Kandivali West, Mumbai - North Mumbai, Maharashtra",640,2,2,4,1,1,15625
17000000,"Bhandup West, Bhandup West, Mumbai - Central Line, Maharashtra",1030,2,2,3,1,1,16504.85437
38000000,"Prabhadevi, Mumbai - South Mumbai, Maharashtra",930,2,2,1,1,1,40860.21505
11000000,"A-3/303, Pawan Baug, Chincholi phatak, Malad west, Mumbai 400064, Malad West, Mumbai - Western Suburbs, Maharashtra",535,2,2,1,1,1,20560.74766
13000000,"bhandup, Bhandup West, Mumbai - Central Line, Maharashtra",900,2,2,1,1,1,14444.44444
12000000,"Gorai Pragat CHS, Gorai 2, Mumbai - North Mumbai, Maharashtra",750,2,2,1,1,1,16000
7500000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",850,2,2,2,1,1,8823.529412
18000000,"Flat Number 603 6th Floor RNA Park Building Number A3 Naga Baba Road Chembur Mumbai 400074, Chembur Colony, Mumbai - Harbour Line, Maharashtra",985,2,2,1,2,1,18274.11168
20000000,"MNO CHS Near CWC School Yari Road Andheri West Mumbai 400053, Andheri West, Mumbai - Western Suburbs, Maharashtra",750,2,2,1,1,1,26666.66667
32500000,"Neelam Senroof Complex Goregaon Mulund Link Road Mulund East Mumbai Maharashtra 400081, Mulund, Mumbai - Central Line, Maharashtra",1675,3,3,1,1,3,19402.98507
16500000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",648,2,2,1,2,1,25462.96296
7500000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",765,2,2,1,1,1,9803.921569
40000000,"Jot Co-operative society, Dadar East, Mumbai - Central Mumbai, Maharashtra",1300,3,3,1,1,1,30769.23077
15000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",920,2,2,1,1,1,16304.34783
17000000,"4 Banglow, Mhada Telephone Exchange., Andheri West, Mumbai - Western Suburbs, Maharashtra",550,2,2,1,1,1,30909.09091
15000000,"Mulund West, Mumbai - Central Line, Maharashtra",860,2,2,1,1,1,17441.86047
7000000,"Kashigaon Kashimira Near St.Xaviers HighSchool Mira Road Mira Road Maharashtra 401107 India, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",750,2,2,1,1,1,9333.333333
9900000,"Flat 301. Poonam shrushti. Latif park. J WING. Mira bhayandar Road.Near SK Stone. Mira road EAST., Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1250,3,3,3,1,1,7920
23500000,"holy cross road, borivali west, Padma Nagar, Mumbai - North Mumbai, Maharashtra",1130,3,3,1,1,1,20796.46018
90000000,"Gamdevi, Mumbai - South Mumbai, Maharashtra",1200,3,2,1,1,1,75000
14000000,"Dilip L, Blue Mountains, Upper Govind Nagar, Malad East, Mumbai - North Mumbai, Maharashtra",1062,2,2,1,1,1,13182.6742
9600000,"218, B-Wing, 6th & 7th floor, Opp Hemraj Milk Dairy, Gol Maiden, Ulhasnagar-421001, Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",2645,3,3,1,1,2,3629.489603
27000000,"New Link Rd, Malad West, Mumbai, Maharashtra, Link Road, Mumbai - Western Suburbs, Maharashtra",1200,2,2,2,2,6,22500
60000000,"Malad East, Mumbai, Maharashtra, India., Lower Govind Nagar, Mumbai - North Mumbai, Maharashtra",2200,4,5,1,5,1,27272.72727
